student_id,age,gender,attendance_rate,avg_test_score,assignments_submitted_pct,family_income_level,parental_education,study_hours_per_week,extracurricular,previous_semester_gpa,lms_login_frequency_per_week,dropout_risk
STU2857,17,Female,100.0,54.65,48.66,High,None,11.99,Yes,3.42,2,0
STU2858,25,Male,80.19,68.58,6.48,Low,None,7.58,No,2.27,0,0
STU2859,21,Male,50.61,61.49,38.24,Low,Secondary,19.47,Yes,1.44,4,1
STU2860,20,Male,84.86,78.38,41.68,Low,Secondary,7.51,No,1.49,8,0
STU2861,22,Male,90.9,73.86,80.33,High,Graduate,10.09,Yes,2.94,6,0
STU2862,22,Female,64.23,46.07,55.57,High,None,13.11,No,3.64,5,1
STU2863,18,Male,68.32,44.26,35.52,High,Graduate,12.46,No,1.15,2,1
STU2864,24,Female,66.79,63.38,72.38,High,Graduate,16.95,No,1.79,1,0
STU2865,23,Female,70.03,65.59,53.36,Medium,Secondary,13.34,No,2.33,5,1
STU2866,17,Female,75.42,78.7,84.26,High,Secondary,21.71,Yes,0.97,4,0
STU2867,21,Female,65.09,74.24,83.77,High,Secondary,12.25,No,2.52,7,0
STU2868,22,Male,59.46,91.26,85.88,Medium,None,16.5,Yes,2.89,6,0
STU2869,20,Male,80.62,56.59,23.83,Low,Graduate,7.65,No,2.98,2,0
STU2870,18,Male,75.26,55.56,75.91,Medium,Postgraduate,19.87,No,2.28,5,0
STU2871,20,Female,71.46,47.72,72.57,High,Secondary,8.26,No,2.31,5,1
STU2872,17,Female,79.25,78.49,50.57,High,Secondary,17.43,Yes,1.78,0,0
STU2873,23,Female,55.2,65.39,32.25,High,Secondary,14.46,Yes,1.18,3,0
STU2874,18,Female,81.95,31.64,72.83,High,Secondary,10.33,No,2.45,5,1
STU2875,18,Female,71.76,68.64,96.28,High,Secondary,17.48,No,2.93,4,0
STU2876,25,Male,81.59,69.79,23.36,Medium,Graduate,9.94,Yes,2.61,5,0
STU2877,21,Female,83.99,62.4,58.35,Medium,None,16.84,Yes,3.49,5,0
STU2878,18,Male,94.97,70.34,77.63,Low,Postgraduate,11.89,Yes,2.88,6,0
STU2879,25,Female,79.54,43.04,97.5,Medium,None,8.11,No,3.13,5,1
STU2880,25,Female,94.0,94.54,68.75,Medium,Graduate,11.6,No,2.73,4,0
STU2881,17,Male,73.17,71.84,100.0,High,Graduate,10.17,Yes,4.0,5,0
STU2882,19,Male,73.89,33.07,39.09,Medium,Secondary,7.79,Yes,2.21,3,1
STU2883,20,Female,76.64,64.89,34.66,Low,None,11.16,No,3.14,3,0
STU2884,23,Female,89.61,72.32,95.35,Low,Graduate,12.02,Yes,2.8,5,0
STU2885,20,Female,87.46,44.97,28.01,Medium,Graduate,0.0,No,3.19,0,0
STU2886,18,Female,80.03,74.61,84.23,Medium,Graduate,12.51,No,2.87,3,0
STU2887,23,Male,59.58,95.26,69.11,Low,Graduate,13.71,No,2.57,2,0
STU2888,22,Female,87.2,53.4,56.98,Low,Secondary,17.26,No,2.9,2,1
STU2889,19,Male,65.08,72.71,66.47,Medium,Graduate,3.82,No,3.0,4,0
STU2890,22,Female,64.26,68.75,49.22,Low,Postgraduate,4.91,Yes,3.11,0,1
STU2891,22,Male,60.92,82.43,68.63,Low,Graduate,11.05,No,3.77,4,0
STU2892,21,Male,76.75,63.04,75.35,Medium,Graduate,6.44,Yes,2.75,5,1
STU2893,20,Female,96.18,45.8,66.68,Medium,Graduate,4.05,No,1.72,8,0
STU2894,17,Male,63.52,81.28,63.3,Medium,Graduate,7.93,Yes,2.73,11,0
STU2895,22,Female,100.0,46.87,80.08,Low,Graduate,8.2,No,2.24,0,0
STU2896,18,Male,91.65,97.56,100.0,High,Graduate,4.92,Yes,2.22,2,0
STU2897,19,Female,56.03,75.09,69.68,Medium,Secondary,4.89,Yes,2.34,4,0
STU2898,24,Male,72.26,54.22,91.4,Low,Graduate,9.39,Yes,1.88,5,0
STU2899,22,Female,62.4,84.96,55.68,Low,Graduate,2.76,No,0.68,6,0
STU2900,19,Female,87.97,64.83,48.32,Low,Secondary,2.68,No,3.78,3,1
STU2901,23,Male,63.18,61.01,84.07,Low,Secondary,10.36,Yes,2.21,0,0
STU2902,20,Male,53.68,52.74,70.33,Low,Graduate,17.53,Yes,1.23,8,1
STU2903,25,Male,73.11,31.19,97.59,Medium,Graduate,13.67,Yes,2.74,6,1
STU2904,21,Male,95.54,75.88,100.0,Medium,None,16.11,Yes,3.09,7,0
STU2905,19,Female,75.11,35.69,91.78,Medium,Graduate,0.97,No,2.46,4,1
STU2906,18,Male,83.98,50.72,91.35,Medium,Graduate,2.96,No,1.57,6,1
STU2907,18,Female,84.56,72.79,6.49,Low,Secondary,10.05,No,1.47,0,1
STU2908,19,Male,55.32,55.99,83.89,High,Secondary,14.18,No,4.0,1,1
STU2909,18,Female,64.51,67.83,92.26,Low,Postgraduate,13.19,No,1.47,8,1
STU2910,20,Female,78.1,43.15,49.56,Medium,Graduate,3.28,No,1.3,5,1
STU2911,18,Female,69.64,58.73,75.18,Low,Secondary,15.68,Yes,2.35,10,1
STU2912,25,Female,100.0,67.94,54.15,High,None,9.59,Yes,3.26,2,0
STU2913,18,Male,59.58,47.87,95.55,Medium,Secondary,13.89,No,3.93,12,1
STU2914,25,Male,64.36,95.35,55.88,Low,Graduate,6.97,Yes,2.43,13,0
STU2915,22,Female,82.36,53.53,59.14,Medium,Secondary,2.28,Yes,2.42,3,0
STU2916,17,Male,68.58,89.81,65.72,Low,Secondary,14.23,No,1.57,3,0
STU2917,20,Male,34.62,61.98,100.0,Medium,Secondary,12.35,No,3.47,8,1
STU2918,17,Female,100.0,36.77,95.09,Medium,Graduate,3.77,No,2.54,3,0
STU2919,22,Male,61.89,44.54,100.0,Low,Secondary,6.66,No,2.57,4,1
STU2920,20,Male,86.41,68.17,38.74,Medium,Secondary,13.43,Yes,2.95,2,0
STU2921,19,Male,59.2,83.59,49.61,Low,Postgraduate,11.03,No,2.84,2,1
STU2922,19,Female,65.05,96.86,100.0,Medium,Secondary,12.51,Yes,2.49,5,0
STU2923,25,Male,53.66,67.31,39.8,Low,Secondary,7.38,No,3.66,4,0
STU2924,22,Female,66.88,43.81,61.57,Medium,Graduate,17.12,No,1.32,0,1
STU2925,25,Male,68.34,70.01,100.0,High,Secondary,9.44,No,2.77,9,0
STU2926,21,Male,76.01,50.15,55.73,Low,Graduate,0.0,No,2.93,9,1
STU2927,18,Male,72.41,72.06,38.58,High,None,10.53,No,2.27,6,0
STU2928,24,Female,56.38,48.05,75.95,Medium,None,13.02,No,3.09,5,1
STU2929,21,Female,70.14,27.39,39.41,Low,Postgraduate,11.49,Yes,3.13,2,1
STU2930,18,Male,99.71,88.7,99.75,Medium,Secondary,7.87,No,3.49,3,0
STU2931,20,Female,97.93,60.92,57.1,Medium,Graduate,0.23,No,2.51,8,0
STU2932,25,Male,84.84,65.89,53.1,Medium,Secondary,6.75,No,2.43,6,0
STU2933,20,Female,87.95,82.94,75.59,Low,Secondary,7.22,No,3.03,6,0
STU2934,20,Female,100.0,98.82,66.91,Low,Graduate,6.7,No,2.44,6,0
STU2935,18,Male,86.57,77.96,80.05,Medium,Secondary,13.06,Yes,1.38,8,1
STU2936,22,Male,87.66,66.85,85.43,Medium,Secondary,8.33,Yes,3.29,7,0
STU2937,18,Male,54.53,73.33,70.65,Medium,None,16.91,No,1.13,7,0
STU2938,23,Male,61.31,59.69,51.77,Low,Secondary,8.87,No,2.92,3,0
STU2939,19,Female,77.51,65.65,89.61,High,Graduate,16.08,Yes,4.0,10,1
STU2940,19,Female,65.89,67.61,61.13,High,Graduate,11.07,No,3.03,3,0
STU2941,21,Female,63.03,50.84,57.62,Low,Graduate,11.32,No,2.04,2,1
STU2942,19,Male,64.76,65.38,77.85,Low,Graduate,6.59,No,2.24,3,1
STU2943,18,Male,56.65,71.61,36.43,High,Secondary,3.25,Yes,2.9,1,0
STU2944,25,Female,66.13,74.31,82.82,High,Secondary,9.63,No,2.58,6,0
STU2945,18,Male,83.09,72.87,78.92,Medium,Graduate,18.43,No,3.21,4,0
STU2946,18,Female,100.0,40.9,97.44,High,Secondary,7.71,No,3.76,8,0
STU2947,24,Female,89.95,87.13,64.99,Medium,Secondary,6.91,Yes,3.65,0,0
STU2948,25,Female,87.54,85.63,100.0,Low,Postgraduate,9.14,Yes,1.68,5,0
STU2949,23,Female,53.65,63.27,85.59,Medium,None,18.84,Yes,2.61,4,1
STU2950,19,Female,79.79,73.2,74.46,Medium,None,13.93,No,2.99,3,0
STU2951,25,Male,77.0,61.1,100.0,High,Graduate,16.07,Yes,3.81,1,0
STU2952,19,Male,82.36,78.54,76.9,Low,Graduate,0.1,No,2.89,5,0
STU2953,21,Male,72.59,50.34,64.63,Medium,Secondary,5.88,Yes,2.05,2,1
STU2954,25,Female,100.0,89.16,77.48,Medium,Secondary,6.05,Yes,2.95,9,0
STU2955,19,Female,78.79,77.64,64.22,Low,Postgraduate,15.68,Yes,4.0,6,0
STU2956,23,Female,80.25,78.06,82.47,Medium,Graduate,13.3,No,2.4,7,0
STU2957,17,Female,48.56,63.11,100.0,High,Graduate,15.28,No,2.04,0,0
STU2958,20,Male,76.4,39.57,74.84,Medium,None,0.62,No,2.57,7,0
STU2959,20,Male,95.24,80.91,76.8,Medium,Secondary,15.55,No,2.08,7,0
STU2960,23,Female,86.33,40.17,90.96,High,Secondary,13.3,Yes,3.26,3,0
STU2961,24,Female,45.67,81.13,98.74,Low,Secondary,5.38,No,2.09,4,0
STU2962,17,Female,71.25,51.1,65.95,High,None,9.02,No,3.63,2,0
STU2963,21,Male,100.0,36.43,78.45,Medium,Secondary,5.53,No,3.0,4,1
STU2964,23,Male,75.74,65.02,91.05,Medium,Secondary,9.52,Yes,3.16,6,0
STU2965,20,Male,82.84,86.29,81.6,Medium,Graduate,12.25,No,3.15,2,0
STU2966,20,Female,100.0,47.62,37.76,High,Graduate,17.02,Yes,3.28,5,1
STU2967,20,Female,75.68,93.78,94.65,Low,None,5.3,Yes,2.35,12,0
STU2968,22,Male,89.87,76.82,85.46,Low,Secondary,7.65,Yes,1.82,2,0
STU2969,23,Female,84.17,67.82,86.88,Low,None,4.49,Yes,2.22,5,0
STU2970,18,Male,87.38,57.16,51.16,Low,Secondary,13.83,No,3.34,1,1
STU2971,21,Female,83.69,58.41,78.05,Medium,Secondary,2.12,No,1.19,0,0
STU2972,20,Male,69.79,72.74,91.87,High,Secondary,10.89,No,1.0,7,0
STU2973,19,Female,71.28,80.23,57.39,High,Graduate,3.87,Yes,2.78,3,0
STU2974,23,Male,65.18,54.32,62.59,Low,Graduate,10.23,Yes,3.28,9,0
STU2975,22,Male,53.4,50.48,92.21,Medium,Graduate,15.78,Yes,3.38,6,0
STU2976,23,Male,96.67,61.15,61.66,Medium,Graduate,7.44,No,1.84,2,0
STU2977,21,Male,78.15,90.09,70.83,Low,Graduate,11.1,Yes,1.66,2,0
STU2978,22,Male,95.91,43.1,54.31,High,Graduate,5.53,No,2.05,7,0
STU2979,21,Male,100.0,85.56,100.0,High,Graduate,9.44,Yes,2.29,1,0
STU2980,23,Female,78.8,65.76,85.41,High,Secondary,2.21,No,2.33,1,1
STU2981,18,Female,58.3,35.25,69.89,Medium,Graduate,13.54,Yes,2.7,0,1
STU2982,21,Female,75.06,56.69,66.15,Medium,None,7.92,Yes,3.72,6,1
STU2983,22,Male,67.93,75.97,50.43,Low,Graduate,8.96,Yes,2.55,2,0
STU2984,22,Male,48.3,97.43,72.8,Medium,Postgraduate,10.35,Yes,3.35,6,0
STU2985,21,Female,70.47,41.11,88.3,Medium,Graduate,0.17,Yes,3.12,1,1
STU2986,23,Male,76.93,14.25,58.8,High,None,6.54,No,2.03,0,1
STU2987,24,Male,68.35,41.43,77.11,High,Secondary,10.68,Yes,3.11,7,0
STU2988,23,Male,66.43,85.35,67.65,High,Graduate,9.2,Yes,3.06,4,0
STU2989,21,Male,58.84,32.71,100.0,High,Postgraduate,20.89,Yes,2.6,2,1
STU2990,17,Male,80.94,91.95,62.27,Low,Secondary,16.29,No,2.74,3,0
STU2991,21,Female,100.0,86.87,90.54,Medium,Graduate,10.7,No,2.55,3,0
STU2992,18,Female,97.18,68.44,100.0,Low,Graduate,4.89,No,1.73,11,0
STU2993,21,Female,87.8,53.73,67.46,Low,None,7.53,Yes,4.0,5,0
STU2994,21,Female,88.13,65.99,63.23,Medium,Graduate,13.29,Yes,3.44,5,0
STU2995,18,Female,76.01,76.0,93.45,Medium,Secondary,10.38,Yes,3.02,2,1
STU2996,21,Male,50.93,73.25,39.38,Medium,Graduate,16.38,No,2.28,7,1
STU2997,20,Male,72.46,96.31,83.61,Low,Secondary,10.34,No,2.53,1,0
STU2998,17,Male,63.46,60.32,43.49,Low,Graduate,10.58,No,1.66,6,1
STU2999,19,Male,80.32,41.58,99.45,Low,Graduate,18.12,No,2.98,6,0
